Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
混血,"mixed race, mixed parentage",混血[こんけつ],"Noun, No-adjective, Suru verb",,jlpt-n1
品種,"kind (of goods), brand",品種[ひんしゅ],Noun,"(taxonomical) form; breed, cultivar",jlpt-n1
結核,"tuberculosis, tubercule",結核[けっかく],Noun,,jlpt-n1
鉄棒,"iron rod, iron bar, iron club",鉄棒[てつぼう],Noun,horizontal bar (gymnastics),jlpt-n1
地主,"landowner, landlord",地主[じぬし],Noun,,jlpt-n1
警部,police inspector,警部[けいぶ],Noun,,jlpt-n1
舗装,"pavement, road surface",舗装[ほそう],"Noun, Suru verb",,jlpt-n1
自我,"self, the ego",自我[じが],Noun,,jlpt-n1
風俗,"manners, customs",風俗[ふうぞく],Noun,"sex service, sex industry, sex-oriented entertainment",jlpt-n1
光沢,"brilliance, polish, lustre, luster, glossy finish (of photographs)",光沢[こうたく],Noun,,jlpt-n1
燃焼,"burning, combustion",燃焼[ねんしょう],"Noun, Suru verb",,jlpt-n1
再建,"rebuilding, reconstruction, rehabilitation",再建[さいけん],"Noun, Suru verb",protoform reconstruction,jlpt-n1
根回し,"making necessary arrangements, laying the groundwork",根回[ねまわ]し,"Noun, Suru verb",digging around the roots of a tree (before transplanting),jlpt-n1
織り,"weave, weaving, woven item",織[お]り,Noun,,jlpt-n1
星座,"constellation, star sign, zodiac sign",星座[せいざ],"Noun, No-adjective",,jlpt-n1
調停,"arbitration, conciliation, mediation",調停[ちょうてい],"Noun, Suru verb, No-adjective",,jlpt-n1
粥,"thin rice porridge, watery cooked rice, rice gruel, congee",粥[かゆ],Noun,,jlpt-n1
三味線,"shamisen, samisen, three-stringed Japanese lute",三味線[しゃみせん],Noun,,jlpt-n1
偽造,"forgery, falsification, fabrication, counterfeiting",偽造[ぎぞう],"Noun, Suru verb, No-adjective",,jlpt-n1
書評,book review,書評[しょひょう],"Noun, Suru verb",,jlpt-n1
雪崩,"avalanche, snowslide",雪崩[なだれ],Noun,,jlpt-n1
味覚,"taste, palate, sense of taste",味覚[みかく],"Na-adjective, Noun",,jlpt-n1
捕鯨,"whaling, whale hunting, whale fishing",捕鯨[ほげい],Noun,,jlpt-n1
語源,"origin of a word, derivation of a word, etymology",語源[ごげん],Noun,,jlpt-n1
居住,"residence, abode, dwelling",居住[きょじゅう],"Noun, Suru verb",,jlpt-n1
多数決,"majority decision, majority vote, majority rule",多数決[たすうけつ],Noun,,jlpt-n1
衆議院,House of Representatives (lower house of the National Diet of Japan),衆議院[しゅうぎいん],Noun,,jlpt-n1
新,"new, neo-",新[しん],Prefix,"newness, novelty; Gregorian calendar; Xin dynasty (China, 9-23 CE), Hsin dynasty",jlpt-n1
無知,"ignorance, innocence, stupidity",無知[むち],"Noun, Na-adjective",,jlpt-n1
崖,"cliff, precipice",崖[がけ],Noun,"precipice, brink of a dangerous situation",jlpt-n1
嫉妬,"jealousy, envy",嫉妬[しっと],"Noun, Suru verb",,jlpt-n1
混同,"confusion, mixing, merger",混同[こんどう],"Noun, Suru verb",,jlpt-n1
顎,"chin, jaw",顎[あご],"Noun, No-adjective",,jlpt-n1
蜂蜜,honey,蜂蜜[はちみつ],Noun,,jlpt-n1
蕾,(flower) bud,蕾[つぼみ],Noun,"promising young person, budding beauty",jlpt-n1
藁,straw,藁[わら],Noun,,jlpt-n1
無口,"taciturn, reticent, quiet, silent, untalkative",無口[むくち],"Na-adjective, No-adjective, Noun",,jlpt-n1
杖,"cane, walking stick, staff, wand",杖[つえ],Noun,,jlpt-n1
夕焼け,"evening glow, red sunset, afterglow (of sunset)",夕焼[ゆうや]け,Noun,,jlpt-n1
麻痺,"paralysis, palsy, numbness, stupor",麻痺[まひ],"Noun, Suru verb",,jlpt-n1
語彙,"vocabulary, lexicon, lexis, terminology",語彙[ごい],Noun,,jlpt-n1
現像,"development (of film), photographic processing",現像[げんぞう],"Noun, Suru verb",,jlpt-n1
片思い,unrequited love,片思[かたおも]い,Noun,,jlpt-n1
直感,"intuition, instinct, insight, hunch, immediacy",直感[ちょっかん],"Noun, Suru verb, No-adjective",,jlpt-n1
逆立ち,"handstand, headstand",逆立[さかだ]ち,"Noun, Suru verb","being upside down, being in reverse",jlpt-n1
貝殻,"seashell, shell",貝殻[かいがら],Noun,,jlpt-n1
班,"group, party, team",班[はん],"Noun, Noun - used as a suffix","squad, section",jlpt-n1
満月,full moon,満月[まんげつ],"Noun, No-adjective",,jlpt-n1
元素,chemical element,元素[げんそ],"Noun, No-adjective",,jlpt-n1
模倣,"imitation, copying",模倣[もほう],"Noun, Suru verb, No-adjective",,jlpt-n1
裸足,barefoot,裸足[はだし],"Noun, No-adjective","superior to (a professional, etc. in ability or achievement)",jlpt-n1
器官,"organ (of body, plant, etc.)",器官[きかん],"Noun, No-adjective",,jlpt-n1
名札,"name plate, name tag, label",名札[なふだ],Noun,,jlpt-n1
近視,"myopia, shortsightedness, nearsightedness",近視[きんし],"Noun, No-adjective",,jlpt-n1
畜生,beast (i.e. any animal other than man),畜生[ちくしょう],Noun,"person reborn into the animal realm; brute (i.e. a contemptible human being); damn it, damn, Christ, for Christ's sake",jlpt-n1
滴,"drop (e.g. of water), drip",滴[しずく],"Noun, Suru verb",,jlpt-n1
暗示,"hint, suggestion",暗示[あんじ],"Noun, Suru verb, No-adjective",,jlpt-n1
略語,"abbreviation, acronym",略語[りゃくご],Noun,,jlpt-n1
炬燵,"kotatsu, table over an electric heater (orig. a charcoal brazier in a floor well) with a hanging quilt that retains heat",炬燵[こたつ],Noun,,jlpt-n1
海流,ocean current,海流[かいりゅう],Noun,,jlpt-n1
助詞,"particle, postpositional word in Japanese grammar that functions as an auxiliary to a main word",助詞[じょし],Noun,,jlpt-n1
壷,"jar, pot, vase",壷[つぼ],Noun,"dice cup; depression (i.e. the basin of a waterfall); target (when aiming an arrow); (figurative) bull's-eye; key point (of a conversation, etc.); acupuncture point, moxibustion point; nodes on a fingerboard (of a shamisen, etc.)",jlpt-n1
時刻表,"timetable, schedule",時刻表[じこくひょう],Noun,,jlpt-n1
刺繍,embroidery,刺繍[ししゅう],"Noun, Suru verb",,jlpt-n1
香辛料,"spice, spices, condiment",香辛料[こうしんりょう],Noun,,jlpt-n1
自転,"rotation (usu. on an axis), turning, spin",自転[じてん],"Noun, Suru verb",,jlpt-n1
葦,common reed (Phragmites australis),葦[あし],"Noun, No-adjective",,jlpt-n1
年鑑,"yearbook, almanac, annual",年鑑[ねんかん],Noun,,jlpt-n1
風車,windmill,風車[ふうしゃ],Noun,"pinwheel (toy), windmill (toy); Clematis patens (species of climbing plant)",jlpt-n1
手芸,handicrafts,手芸[しゅげい],Noun,,jlpt-n1
絶版,out of print,絶版[ぜっぱん],"Noun, No-adjective",,jlpt-n1
暗算,mental arithmetic,暗算[あんざん],"Noun, Suru verb",,jlpt-n1
映写,projection,映写[えいしゃ],"Noun, Suru verb, No-adjective",,jlpt-n1
浮力,"buoyancy, floating power",浮力[ふりょく],Noun,,jlpt-n1
聴診器,stethoscope,聴診器[ちょうしんき],Noun,,jlpt-n1
上司,"(one's) superior, (one's) boss, the higher-ups",上司[じょうし],Noun,,jlpt-n1
手元,"at hand, on hand, nearby, close at hand",手元[てもと],Adverb,"way of moving one's arms, skill; money at hand, pocket money; grip, handle",jlpt-n1
一切,"all, everything, the whole, lock, stock, and barrel",一切[いっさい],"Noun, No-adjective, Noun - used as a suffix","absolutely not (with negative), without exception, entirely not",jlpt-n1
不当,"injustice, impropriety, unreasonableness, undeserved, unfair, invalid",不当[ふとう],"Na-adjective, Noun",,jlpt-n1
寒気,"chill, the shivers, shivering fit",寒気[さむけ],Noun,"cold, coldness, cold air",jlpt-n1
開拓,"reclamation (e.g. wasteland), cultivation, development",開拓[かいたく],"Noun, Suru verb","pioneering, opening up (e.g. new market), breaking new ground, trailblazing",jlpt-n1
一々,"one-by-one, separately",一々[いちいち],"Adverb, Noun","every single, each and every, without omission, fully, in detail",jlpt-n2 jlpt-n1
産物,"product, produce",産物[さんぶつ],Noun,"result, fruit",jlpt-n1
田園,"the country, countryside, rural districts",田園[でんえん],Noun,"cultivated land, fields",jlpt-n1
鉱山,mine (ore),鉱山[こうざん],Noun,,jlpt-n1
振興,"promotion, encouragement",振興[しんこう],"Noun, Suru verb",,jlpt-n1
万能,"all-purpose, utility, universal",万能[ばんのう],"No-adjective, Noun","all-powerful, almighty, omnipotent, all-round (e.g. athlete)",jlpt-n1
出入り口,exit and entrance,出入[でい]り 口[ぐち],Noun,,jlpt-n2 jlpt-n1
無線,radio (communication),無線[むせん],Noun,"wireless, not using wires",jlpt-n1
市街,"urban areas, the streets, town, city",市街[しがい],"Noun, No-adjective",,jlpt-n1
円満,"harmonious, peaceful, happy, amicable, smooth, free from trouble",円満[えんまん],"Na-adjective, Noun",,jlpt-n1
付属,"attached, belonging (to), included, enclosed, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary",付属[ふぞく],"Noun, Suru verb, No-adjective",,jlpt-n2 jlpt-n1
尻尾,tail (animal),尻尾[しっぽ],Noun,,jlpt-n2 jlpt-n1
遠方,"long way, distant place",遠方[えんぽう],"Noun, No-adjective",,jlpt-n1
可愛がる,"to love, to cherish, to be affectionate to, to treat tenderly, to dote on",可愛[かわい]がる,"Godan verb with ru ending, Transitive verb","to show favouritism to, to be partial to; to fondle, to caress, to pet; to be tough on, to be rough with, to torment, to train harshly",jlpt-n2 jlpt-n1
勿体ない,"wasteful, a waste",勿体[もったい]ない,I-adjective,"too good, more than one deserves, unworthy of; impious, profane, sacrilegious",jlpt-n2 jlpt-n1
花壇,flower bed,花壇[かだん],Noun,,jlpt-n1
十字路,"crossroads, intersection",十字路[じゅうじろ],Noun,,jlpt-n1
組み合わせ,"combination, assortment, set",組[く]み 合[あ]わせ,Noun,"matching (in a contest), pairing; combination",jlpt-n2 jlpt-n1
団扇,"uchiwa, type of traditional Japanese handheld fan",団扇[うちわ],Noun,,jlpt-n1
書き取り,"writing down from other written material, writing kanji text from hiragana",書[か]き 取[と]り,Noun,transcription (of spoken material),jlpt-n2 jlpt-n1
丈,"height, stature",丈[たけ],Noun,"length (esp. of clothing); all (one has), everything; magnificence (of a waka poem, etc.)",jlpt-n1
何と,"what, how, whatever",何[なん]と,Adverb,,jlpt-n1
俺,"I, me",俺[おれ],Pronoun,,jlpt-n1
助け,"assistance, help, aid, support, reinforcement",助[たす]け,Noun,,jlpt-n1
真実,"truth, reality",真実[しんじつ],"Noun, No-adjective, Na-adjective","truly, really; absolute truth",jlpt-n1
傍ら,"side, edge, beside, besides, nearby",傍[かたわ]ら,"No-adjective, Adverbial noun, Temporal noun","while (doing), in addition to, at the same time",jlpt-n1
同意,"agreement, consent, approval, assent",同意[どうい],"Noun, Suru verb","same opinion, same view; same meaning",jlpt-n1
事業,"project, enterprise, business, industry, operations, venture, service",事業[じぎょう],Noun,"act, deed, conduct",jlpt-n1
勤勉,"diligent, industrious",勤勉[きんべん],Na-adjective,,jlpt-n1
確信,"conviction, belief, confidence",確信[かくしん],"Noun, Suru verb",,jlpt-n1
本の,"mere, only, just, slight",本[ほん]の,Pre-noun adjectival,,jlpt-n1
行為,"act, deed, conduct",行為[こうい],Noun,,jlpt-n1
興奮,"excitement, stimulation, agitation, arousal",興奮[こうふん],"Noun, Suru verb",,jlpt-n1
非難,"criticism, blame, censure, attack, reproach",非難[ひなん],"Noun, Suru verb, Na-adjective",,jlpt-n1
倶楽部,"club, fraternity, sorority, clubhouse",倶楽部[クラブ],Noun,,jlpt-n1
受け入れる,"to accept, to receive, to agree",受[う]け 入[い]れる,"Ichidan verb, Transitive verb",,jlpt-n1
貧乏,"poverty-stricken, destitute, poor, penurious",貧乏[びんぼう],"Na-adjective, Noun",,jlpt-n1 jlpt-n1
兵士,soldier,兵士[へいし],Noun,,jlpt-n1
賢明,"wise, sensible, well-advised, intelligent, sagacious, prudent",賢明[けんめい],"Na-adjective, Noun",,jlpt-n1
申し出,"proposal, request, claim, report, notice, offer",申[もう]し 出[で],Noun,,jlpt-n1
過ぎ,"past, after",過[す]ぎ,"Noun, Noun - used as a suffix","too (much), over- (e.g. eating)",jlpt-n1
支持,"support, backing, endorsement, approval",支持[しじ],"Noun, Suru verb","support, holding up, propping",jlpt-n1
勝る,"to excel, to surpass, to exceed, to have an edge, to be superior, to outrival",勝[まさ]る,"Godan verb with ru ending, intransitive verb","to outweigh, to preponderate",jlpt-n1
見込み,"hope, promise, possibility, chance, probability, likelihood",見込[みこ]み,Noun,"expectation, anticipation, forecast, estimate; side of a structural member",jlpt-n1
立ち寄る,"to stop by, to drop in for a short visit",立[た]ち 寄[よ]る,"Godan verb with ru ending, intransitive verb",,jlpt-n1
匹,counter for small animals,匹[ひき],Counter,counter for rolls of cloth (two han in size); counter for horses; roll of cloth,jlpt-n1
直面,confrontation,直面[ちょくめん],Noun,"to face, to confront, to encounter",jlpt-n1
当て,"aim, object, purpose, end",当[あ]て,Noun,"expectations, prospects, hopes; something that can be relied upon; snack served with alcoholic drink; pad, guard; blow, strike; addressed to; per",jlpt-n1
癌,cancer,癌[がん],Noun,,jlpt-n1
余地,"place, room, margin, scope",余地[よち],Noun,,jlpt-n1
廃止,"abolition, repeal",廃止[はいし],"Noun, Suru verb, No-adjective",,jlpt-n1
一部,"one part, one portion, one section, some",一部[いちぶ],"Adverbial noun, Noun",one copy (e.g. of a document),jlpt-n1
発言,"statement, remark, observation, utterance, speech, proposal",発言[はつげん],"Noun, Suru verb",,jlpt-n1
上昇,"rising, ascending, climbing",上昇[じょうしょう],"Noun, Suru verb, No-adjective",,jlpt-n1
襲う,"to attack, to assail, to make an assault, to strike, to hunt down",襲[おそ]う,"Godan verb with u ending, Transitive verb","to succeed (someone in a post, role, etc.); to make a sudden visit",jlpt-n1
従業員,"employee, worker",従業員[じゅうぎょういん],Noun,,jlpt-n1
何より,"above anything else, above all, more than anything",何[なに]より,"Expression, Adverb","best, greatest, excellent, wonderful, most important",jlpt-n1
達成,"achievement, attainment, accomplishment, realization",達成[たっせい],"Noun, Suru verb",,jlpt-n1
侮辱,"insult, affront, slight, contempt (e.g. of court)",侮辱[ぶじょく],"Noun, Suru verb",,jlpt-n1
誠実,"sincere, honest, faithful",誠実[せいじつ],"Na-adjective, Noun",,jlpt-n1
負う,"to bear, to carry on one's back",負[お]う,"Godan verb with u ending, Transitive verb","to take responsibility for, to accept a duty; to receive (wound), to incur (damage), to be injured; to owe",jlpt-n1
資金,"funds, capital",資金[しきん],Noun,,jlpt-n1
対処,"dealing with, coping with",対処[たいしょ],"Noun, Suru verb",,jlpt-n1
指摘,"pointing out, identification",指摘[してき],"Noun, Suru verb",,jlpt-n1
曲,"composition, piece of music, song, track (on a record)",曲[きょく],"Noun, Noun - used as a suffix","tune, melody, air; enjoyment, fun, interest, pleasure",jlpt-n1
保つ,"to keep, to preserve, to hold, to retain, to maintain, to sustain",保[たも]つ,"Godan verb with tsu ending, Transitive verb","to last, to endure, to keep well (food), to wear well, to be durable",jlpt-n1
従事,"engaging in (work), pursuing (e.g. studies), following (a profession), being involved in",従事[じゅうじ],"Noun, Suru verb",,jlpt-n1
素早い,"fast, quick, prompt, nimble, agile",素早[すばや]い,I-adjective,"quick (to understand), sharp (judgement)",jlpt-n1
昇進,"promotion, advancement, rising in rank",昇進[しょうしん],"Noun, Suru verb, No-adjective",,jlpt-n1
拒否,"refusal, rejection, denial, veto",拒否[きょひ],"Noun, Suru verb",,jlpt-n1
提供,"offer, tender, providing, supplying, making available, donating (blood, organs, etc.)",提供[ていきょう],"Noun, Suru verb",sponsoring (a TV program),jlpt-n1
浪費,"waste, extravagance",浪費[ろうひ],"Noun, Suru verb, No-adjective",,jlpt-n1
法案,"bill (law), measure",法案[ほうあん],Noun,,jlpt-n1
退職,"retirement, resignation",退職[たいしょく],"Noun, Suru verb",,jlpt-n1
詳細,"details, particulars, specifics",詳細[しょうさい],Noun,"detailed, specific, minute; close-up view (of a digitally displayed map), zoomed-in view",jlpt-n1
真相,"truth, real situation",真相[しんそう],Noun,,jlpt-n1
討論,"debate, discussion",討論[とうろん],"Noun, Suru verb, No-adjective",,jlpt-n1
抗議,"protest, objection",抗議[こうぎ],"Noun, Suru verb, No-adjective",,jlpt-n1
