Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
分析,analysis,分析[ぶんせき],"Noun, Suru verb",,jlpt-n3 jlpt-n3
引用,"quotation, citation, reference",引用[いんよう],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
鉄,iron (Fe),鉄[てつ],Noun,strong and hard (as iron); railway; railway enthusiast,jlpt-n3 jlpt-n3
首都,"capital city, metropolis",首都[しゅと],"Noun, No-adjective",,jlpt-n3 jlpt-n3
書斎,"study, library, den, home office, reading room",書斎[しょさい],Noun,,jlpt-n3 jlpt-n3
砂漠,desert,砂漠[さばく],Noun,,jlpt-n3 jlpt-n3
武器,"weapon, arms, ordnance",武器[ぶき],Noun,"weapon (something used to gain an advantage), asset",jlpt-n3 jlpt-n3
舌,tongue,舌[した],Noun,"tongue-like object, clapper (of a bell), talon (of a lock)",jlpt-n3 jlpt-n3
位置,"place, situation, position, location",位置[いち],"Noun, Suru verb",,jlpt-n3 jlpt-n1 jlpt-n3 jlpt-n1
笑い,"laugh, laughter",笑[わら]い,Noun,"smile; sneer; sex aids (e.g. dildos, pornographic books, erotic woodblock prints, etc.)",jlpt-n3 jlpt-n3
針,"needle, pin",針[はり],Noun,"hook; stinger, thorn; hand (e.g. clock, etc.), pointer; staple (for a stapler); needlework, sewing; malice; counter for stitches",jlpt-n3 jlpt-n3
異常,"strangeness, abnormality, disorder",異常[いじょう],"Noun, Na-adjective",,jlpt-n3 jlpt-n3
硬貨,coin,硬貨[こうか],Noun,hard currency,jlpt-n3 jlpt-n3
監督,"supervision, control, superintendence, direction",監督[かんとく],"Noun, Suru verb, No-adjective","director, superintendent, supervisor, coach, foreman, manager, overseer, controller, boss",jlpt-n3 jlpt-n3
対象,"target, object (of worship, study, etc.), subject (of taxation, etc.)",対象[たいしょう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
酸素,oxygen (O),酸素[さんそ],"Noun, No-adjective",,jlpt-n3 jlpt-n3
速度,"speed, velocity, pace, rate",速度[そくど],Noun,velocity,jlpt-n3 jlpt-n3
穀物,"grain, cereal, corn",穀物[こくもつ],"Noun, No-adjective",,jlpt-n3 jlpt-n3
絶滅,"extinction, extermination",絶滅[ぜつめつ],"Noun, Suru verb","eradication, stamping out, wiping out",jlpt-n3 jlpt-n3
予算,"estimate, budget",予算[よさん],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
感覚,"sense, sensation, feeling, intuition",感覚[かんかく],"Noun, Suru verb",,jlpt-n3 jlpt-n3
祭,"festival, feast",祭[まつり],Noun,"harassment by an Internet pitchfork mob, online shaming, flaming",jlpt-n3 jlpt-n3
物質,"material, substance",物質[ぶっしつ],Noun,matter,jlpt-n3 jlpt-n3
逆,"reverse, opposite",逆[ぎゃく],"No-adjective, Na-adjective, Noun","converse (of a hypothesis, etc.); inverse (function)",jlpt-n3 jlpt-n3
奨学金,"scholarship, stipend, bursary",奨学金[しょうがくきん],Noun,student loan,jlpt-n3 jlpt-n3
泥,"mud, slush, (wet) dirt, mire",泥[どろ],"Noun, No-adjective",thief,jlpt-n3 jlpt-n3
安定,"stability, steadiness, equilibrium",安定[あんてい],"Noun, Suru verb, Na-adjective, No-adjective",,jlpt-n3 jlpt-n3
農家,"farmer, farming family",農家[のうか],Noun,farmhouse,jlpt-n3 jlpt-n3
議会,"congress, parliament, diet, legislative assembly",議会[ぎかい],Noun,,jlpt-n3 jlpt-n3
批評,"criticism, review, commentary",批評[ひひょう],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
独身,"bachelorhood, single, unmarried, celibate",独身[どくしん],"Noun, No-adjective",,jlpt-n3 jlpt-n3
黒板,blackboard,黒板[こくばん],Noun,,jlpt-n3 jlpt-n3
石炭,coal,石炭[せきたん],Noun,,jlpt-n3 jlpt-n3
農業,agriculture,農業[のうぎょう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
巣,"nest, rookery, breeding place, hive",巣[す],Noun,den; haunt; (spider's) web,jlpt-n3 jlpt-n3
谷,valley,谷[たに],Noun,,jlpt-n3 jlpt-n3
建築,"construction, architecture (of buildings)",建築[けんちく],"Noun, Suru verb",,jlpt-n3 jlpt-n3
文明,"civilization, civilisation, culture",文明[ぶんめい],Noun,Bunmei era (1469.4.28-1487.7.20),jlpt-n3 jlpt-n3
吸収,"absorption, suction, attraction",吸収[きゅうしゅう],"Noun, Suru verb",,jlpt-n3 jlpt-n3
知事,prefectural governor,知事[ちじ],"Noun, No-adjective",,jlpt-n3 jlpt-n3
体温,"temperature, body temperature (human, animal)",体温[たいおん],Noun,,jlpt-n3 jlpt-n3
活用,"practical use, application",活用[かつよう],"Noun, Suru verb","conjugation, inflection",jlpt-n3 jlpt-n3
大陸,continent,大陸[たいりく],"Noun, No-adjective",continental Asia (esp. mainland China); continental Europe,jlpt-n3 jlpt-n3
消費,"consumption, expenditure",消費[しょうひ],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
金融,"finance, financing, credit transacting, loaning of money, circulation of money",金融[きんゆう],Noun,"monetary, financial, credit",jlpt-n3 jlpt-n3
信仰,"(religious) faith, belief, creed",信仰[しんこう],"Noun, Suru verb",,jlpt-n3 jlpt-n3
大臣,cabinet minister,大臣[だいじん],Noun,,jlpt-n3 jlpt-n3
外交,diplomacy,外交[がいこう],Noun,"selling (e.g. door-to-door), canvassing",jlpt-n3 jlpt-n3
学期,"school term, semester",学期[がっき],"Noun, No-adjective",,jlpt-n3 jlpt-n3
翼,wing,翼[つばさ],Noun,"""Chinese """"Wings"""" constellation (one of the 28 mansions); counter for birds or bird wings""",jlpt-n3 jlpt-n3
鍋,"saucepan, pot",鍋[なべ],Noun,"stew, hot pot",jlpt-n3 jlpt-n3
理想,"ideal, ideals",理想[りそう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
営業,"business, trade, operations",営業[えいぎょう],"Noun, Suru verb",sales,jlpt-n3 jlpt-n3
助手,"assistant, helper",助手[じょしゅ],Noun,assistant (to a professor),jlpt-n3 jlpt-n3
現状,"present condition, existing state, status quo, current state",現状[げんじょう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
筋肉,muscle,筋肉[きんにく],Noun,,jlpt-n3 jlpt-n3
火災,"conflagration, fire",火災[かさい],Noun,,jlpt-n3 jlpt-n3
神経,nerve,神経[しんけい],"Noun, No-adjective","nerves, sensitivity",jlpt-n3
悪魔,"devil, demon, fiend",悪魔[あくま],Noun,"Satan, the Devil; Māra, evil spirits or forces that hinder one's path to enlightenment",jlpt-n3 jlpt-n3
組合,"association, union, guild",組合[くみあい],Noun,,jlpt-n3 jlpt-n3
腹,"abdomen, belly, stomach",腹[はら],Noun,"womb; one's mind, one's real intentions, one's true motive; courage, nerve, willpower; generosity, magnanimity; feelings, emotions; wide middle part, bulging part; inside, interior, inner part; anti-node; counter for hard roe; counter for containers with bulging middles (pots, vases, etc.)",jlpt-n3 jlpt-n3
板,"board, plank",板[いた],Noun,"sheet (of metal), plate (of glass), pane, slab; cutting board, chopping board; chef (esp. of high-end Japanese cuisine), cook; stage (i.e. at a theatre)",jlpt-n3 jlpt-n3
金庫,"safe, strongbox, cashbox, vault, strongroom",金庫[きんこ],Noun,"depository, cash office, treasury, provider of funds",jlpt-n3 jlpt-n3
作業,"work, operation, manufacturing, fatigue duty",作業[さぎょう],"Noun, Suru verb",,jlpt-n3 jlpt-n3
伝統,"tradition, convention",伝統[でんとう],Noun,,jlpt-n3 jlpt-n3
岸,"bank, coast, shore",岸[きし],Noun,,jlpt-n3 jlpt-n3
現象,phenomenon,現象[げんしょう],Noun,,jlpt-n3 jlpt-n3
食品,"food, food products, foodstuffs",食品[しょくひん],Noun,,jlpt-n3 jlpt-n3
旗,flag,旗[はた],Noun,pataka (banner); banner (administrative division of Inner Mongolia),jlpt-n3 jlpt-n3
恋人,"lover, sweetheart, boyfriend, girlfriend",恋人[こいびと],Noun,,jlpt-n3 jlpt-n3
宝,treasure,宝[たから],Noun,,jlpt-n3 jlpt-n3
炎,"flame, blaze",炎[ほのお],Noun,"flames (of intense emotion, e.g. love, jealousy, anger), passion",jlpt-n3 jlpt-n3
哲学,philosophy,哲学[てつがく],Noun,,jlpt-n3 jlpt-n3
呼吸,"breathing, respiration",呼吸[こきゅう],"Noun, Suru verb","knack, trick, secret (of doing something); harmony, balance, synchronization, accord; short interval, short pause",jlpt-n3 jlpt-n3
登山,mountain climbing,登山[とざん],"Noun, Suru verb",,jlpt-n3 jlpt-n3
鬼,"oni, ogre, demon",鬼[おに],Noun,"""spirit of a deceased person; ogre-like person (i.e. fierce, relentless, merciless, etc.); it (in a game of tag, hide-and-seek, etc.); Chinese """"ghost"""" constellation (one of the 28 mansions); very, extremely, super-""",jlpt-n3 jlpt-n3
代理,"representation, agency, proxy, deputy, agent, attorney, substitute, alternate, acting (principal, etc.)",代理[だいり],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
印刷,printing,印刷[いんさつ],"Noun, Suru verb",,jlpt-n3 jlpt-n3
知能,"intelligence, intellect, brains",知能[ちのう],Noun,,jlpt-n3 jlpt-n3
骨折,bone fracture,骨折[こっせつ],"Noun, Suru verb",,jlpt-n3 jlpt-n3
憲法,constitution,憲法[けんぽう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
梅雨,rainy season (in Japan from early June to mid-July),梅雨[つゆ],Noun,rain during the rainy season,jlpt-n3 jlpt-n3
裸,"nakedness, nudity",裸[はだか],"Noun, No-adjective","bareness, nakedness, baldness, being uncovered; being penniless; concealing nothing, openness",jlpt-n3 jlpt-n3
渋滞,"congestion (e.g. traffic), delay, stagnation",渋滞[じゅうたい],"Noun, Suru verb",,jlpt-n3 jlpt-n3
銀,silver (Ag),銀[ぎん],"Noun, No-adjective","silver coin, money; silver medal; silver colour, silver color; bank; silver general",jlpt-n3 jlpt-n3
航空,"aviation, flying",航空[こうくう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
弁当,"bento, Japanese box lunch",弁当[べんとう],Noun,,jlpt-n3 jlpt-n3
大使,ambassador,大使[たいし],"Noun, No-adjective",,jlpt-n3 jlpt-n3
相続,"succession, inheritance",相続[そうぞく],"Noun, Suru verb",,jlpt-n3 jlpt-n3
歩道,"footpath, walkway, sidewalk",歩道[ほどう],Noun,,jlpt-n3 jlpt-n3
栄養,"nutrition, nourishment",栄養[えいよう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
免許,"license, permit, licence, certificate",免許[めんきょ],"Noun, Suru verb",,jlpt-n3 jlpt-n3
衛星,"(natural) satellite, moon",衛星[えいせい],Noun,(artificial) satellite,jlpt-n3 jlpt-n3
模様,"pattern, figure, design",模様[もよう],Noun,"state, condition; conjecture of the current situation, the way it seems; model, pattern, example; indicates that something seems likely (e.g. rain or storm); framework (in go), territorial framework, moyo",jlpt-n3 jlpt-n3
芽,sprout,芽[め],Noun,,jlpt-n3 jlpt-n3
会計,"account, finance, accountant, treasurer, paymaster, reckoning, bill",会計[かいけい],"Noun, No-adjective",,jlpt-n3 jlpt-n3
墓,"gravesite, tomb",墓[はか],Noun,,jlpt-n3 jlpt-n3
議員,"member of an assembly, member of the Diet, member of parliament, member of Congress",議員[ぎいん],Noun,,jlpt-n3 jlpt-n3
缶,"can, tin",缶[かん],Noun,canned food,jlpt-n3 jlpt-n3
地下,"basement, cellar, underground place",地下[ちか],"Noun, No-adjective","underground, below ground; secret, under cover; underground (railway), subway, metro",jlpt-n3 jlpt-n3
差別,"distinction, differentiation, discrimination",差別[さべつ],"Noun, Suru verb",discrimination (against people),jlpt-n3 jlpt-n3
筋,"muscle, tendon, sinew",筋[すじ],Noun,"vein, artery; fiber, fibre, string; line, stripe, streak; reason, logic; plot, storyline; lineage, descent; school (e.g. of scholarship or arts); aptitude, talent; source (of information, etc.), circle, channel; well-informed person (in a transaction); logical move (in go, shogi, etc.); ninth vertical line; seam on a helmet; gristly fish paste (made of muscle, tendons, skin, etc.); social position, status; on (a river, road, etc.), along; counter for long thin things, counter for roads or blocks when giving directions; (Edo period) counter for hundreds of mon (obsolete unit of currency)",jlpt-n3 jlpt-n3
笛,"flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet",笛[ふえ],Noun,whistle,jlpt-n3 jlpt-n3
道徳,morals,道徳[どうとく],"Noun, No-adjective",,jlpt-n3 jlpt-n3
国語,national language,国語[こくご],Noun,Japanese language (often as a school subject in Japan); native Japanese words (as opposed to loanwords),jlpt-n3 jlpt-n3
湾,"bay, gulf, inlet",湾[わん],"Noun, Noun - used as a suffix",,jlpt-n3 jlpt-n3
礼,"thanks, gratitude",礼[れい],Noun,"manners, etiquette; bow; reward, gift; ceremony, ritual",jlpt-n3 jlpt-n3
豆,"legume (esp. edible legumes or their seeds, such as beans, peas, pulses, etc.), beans, peas",豆[まめ],Noun,"soya bean (Glycine max), soybean, soy; female genitalia (esp. the clitoris); kidney; miniature, tiny; child",jlpt-n3 jlpt-n3
体育,physical education,体育[たいいく],Noun,,jlpt-n3 jlpt-n3
筆,"writing brush, paintbrush, pen",筆[ふで],Noun,"writing with a brush, drawing with a brush, penmanship, something drawn with a brush; writing (composing text), the written word; (land) lot, plot",jlpt-n3 jlpt-n3
作曲,"composition, setting (of music)",作曲[さっきょく],"Noun, Suru verb",,jlpt-n3 jlpt-n3
土産,"present, souvenir",土産[みやげ],Noun,,jlpt-n3 jlpt-n3
刀,"(single-edged) sword, katana",刀[かたな],Noun,"dagger, knife; scalpel; chisel, burin, graver; knife money, knife-shaped commodity money used in Zhou dynasty China",jlpt-n3 jlpt-n3
粉,"flour, meal, powder, dust",粉[こな],Noun,,jlpt-n3 jlpt-n3
泡,"bubble, foam, froth, head on beer",泡[あわ],Noun,,jlpt-n3 jlpt-n3
電子,electron,電子[でんし],Noun,electronic,jlpt-n3 jlpt-n3
菓子,"confectionery, sweets, candy, cake",菓子[かし],Noun,,jlpt-n3 jlpt-n3
熱帯,tropics,熱帯[ねったい],Noun,,jlpt-n3 jlpt-n3
飯,cooked rice,飯[めし],Noun,"meal, food; one's livelihood",jlpt-n3 jlpt-n3
梅,"Japanese apricot (Prunus mume), Japanese plum, ume, Chinese plum",梅[うめ],Noun,lowest (of a three-tier ranking system),jlpt-n3 jlpt-n3
能,"talent, gift, function",能[のう],Noun,noh (theatre),jlpt-n3 jlpt-n3
馬鹿,"fool, idiot",馬鹿[ばか],Noun,"trivial matter, folly, absurdity; foolish, stupid, dull, absurd, ridiculous; Mactra chinensis (species of trough shell)",jlpt-n3 jlpt-n3
月,moon,月[つき],Noun,month,jlpt-n3 jlpt-n3
屡々,"often, again and again, frequently, repeatedly",屡々[しばしば],Adverb,,jlpt-n3 jlpt-n1
退屈,"tedium, boredom, dullness",退屈[たいくつ],"Noun, Na-adjective","to feel bored, to get bored with, to get tired of",jlpt-n3 jlpt-n3
流れる,"to stream, to flow (liquid, time, etc.), to run (ink)",流[なが]れる,"Ichidan verb, intransitive verb","to be washed away, to be carried; to drift, to float (e.g. clouds), to wander, to stray; to sweep (e.g. rumour, fire), to spread, to circulate; to be heard (e.g. music), to be played; to lapse (e.g. into indolence, despair); to pass, to elapse, to be transmitted; to be called off, to be forfeited; to disappear, to be removed",jlpt-n3 jlpt-n3
暗記,"memorization, memorisation, learning by heart",暗記[あんき],"Noun, Suru verb",,jlpt-n3 jlpt-n3
兎,"rabbit, hare, coney, cony, lagomorph (esp. leporids)",兎[うさぎ],Noun,,jlpt-n3 jlpt-n3
鼠,"mouse, rat",鼠[ねずみ],Noun,"dark gray, dark grey, slate (color, colour)",jlpt-n3 jlpt-n1 jlpt-n3 jlpt-n1
膝,knee,膝[ひざ],Noun,"lap, knee and thigh (while sitting)",jlpt-n3 jlpt-n3
頬,cheek (of face),頬[ほお],Noun,,jlpt-n3 jlpt-n3
餌,"(animal) feed, fodder, pet food",餌[えさ],Noun,"bait, lure, enticement",jlpt-n3 jlpt-n3
量,"quantity, amount, volume, portion (of food)",量[りょう],"Noun, Noun - used as a suffix",,jlpt-n3 jlpt-n3
莫大,"vast, huge, immense, enormous, colossal",莫大[ばくだい],Na-adjective,malva nut (Sterculia lychnophora),jlpt-n3 jlpt-n3
式,"equation, formula, expression",式[しき],"Noun, Noun - used as a suffix",ceremony; style; enforcement regulations (of the ritsuryo),jlpt-n3 jlpt-n3
紐,"string, cord",紐[ひも],Noun,"man who is financially dependent on a woman, gigolo, pimp",jlpt-n3 jlpt-n3
連想,"association (of ideas), being reminded (of something), suggestion",連想[れんそう],"Noun, Suru verb, No-adjective",,jlpt-n3 jlpt-n3
地平線,horizon (related to land),地平線[ちへいせん],Noun,,jlpt-n3 jlpt-n3
場,"place, spot, space",場[ば],Noun,"field, discipline, sphere, realm; occasion, situation; scene (of a play, movie, etc.); session (of the stock market); area in which cards are laid out (in a card game); round (i.e. east, south, etc.); field; field (gestalt psychology)",jlpt-n3 jlpt-n3
動詞,verb,動詞[どうし],"Noun, No-adjective",,jlpt-n3 jlpt-n3
袖,sleeve,袖[そで],Noun,"wing (of a stage, desk, gate, etc.)",jlpt-n3 jlpt-n3
灰,"ash, ashes",灰[はい],Noun,,jlpt-n3 jlpt-n3
秒,second (unit of time),秒[びょう],Noun,arc second,jlpt-n3 jlpt-n3
県,prefecture (Japan),県[けん],Noun,county (China and Taiwan); department (France),jlpt-n3 jlpt-n3
帯,"obi, kimono sash",帯[おび],Noun,"paper wrapper on books, CDs, etc.",jlpt-n3 jlpt-n3
と,"if, when",と,"Particle, Conjunction","and; with; particle used for quoting (with speech, thoughts, etc.); promoted pawn; ?",jlpt-n3 jlpt-n1
外出,"going out, outing, leaving (one's home, office, etc.)",外出[がいしゅつ],"Noun, Suru verb",,jlpt-n3 jlpt-n3
当時,"at that time, in those days",当時[とうじ],"Adverbial noun, Temporal noun",,jlpt-n3 jlpt-n3
案内,"guidance, leading (the way), showing around",案内[あんない],"Noun, Suru verb","information, notice, notification; announcement (of one's arrival); invitation; acquaintance, knowledge",jlpt-n3 jlpt-n3
地方,"district, region, area, locality",地方[ちほう],"Noun, No-adjective","the country, countryside, the provinces, rural area",jlpt-n3 jlpt-n3
一方,"one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party",一方[いっぽう],Noun,"on the one hand, on the other hand; whereas, although, but at the same time, meanwhile, in turn; just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only",jlpt-n3 jlpt-n3
発展,"development, growth, expansion, extension, flourishing",発展[はってん],"Noun, Suru verb","development (of a situation, story, etc.), advancement, progression, unfolding; playing around, having an active sex life",jlpt-n3 jlpt-n3
双子,"twins, twin",双子[ふたご],Noun,,jlpt-n3 jlpt-n3
団体,"organization, organisation, association",団体[だんたい],Noun,,jlpt-n3 jlpt-n3
夜中,"middle of the night, dead of night",夜中[よなか],"Adverbial noun, Temporal noun",,jlpt-n3 jlpt-n3
