Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
そう言えば,"which reminds me ..., come to think of it ..., now that you mention it ..., on that subject ..., so, if you say ...",そう 言[い]えば,Expression,,jlpt-n2
捩る,"to screw, to twist",捩[ねじ]る,"Godan verb with ru ending, Transitive verb","to distort, to parody, to make a pun; to torture, to wrest",jlpt-n2
お大事に,"take care of yourself, get well soon, God bless you, bless you",お 大事[だいじ]に,Expression,,jlpt-n2 jlpt-n1 jlpt-n2 jlpt-n1
ずらり,in a row,ずらり,"Adverb taking the 'to' particle, Adverb",,jlpt-n2
楕円,ellipse,楕円[だえん],"Noun, No-adjective",,jlpt-n2
スカーフ,scarf,スカーフ,Noun,,jlpt-n2
テニスコート,tennis court,テニスコート,Noun,,jlpt-n2
オイル,"oil, petroleum",オイル,Noun,"oil, lubricant, grease; (cooking) oil; (massage) oil, ointment; kerosene; engine oil",jlpt-n2
ガム,chewing gum,ガム,Noun,"gum, rubber",jlpt-n2
ショップ,shop,ショップ,Noun,,jlpt-n2
見慣れる,"to become used to seeing, to be familiar with",見慣[みな]れる,"Ichidan verb, intransitive verb",,jlpt-n2
煎る,"to parch, to fry, to fire, to broil, to roast, to boil down (in oil)",煎[い]る,"Godan verb with ru ending, Transitive verb",,jlpt-n2
足袋,"tabi, Japanese socks (with split toe)",足袋[たび],Noun,,jlpt-n2
直流,"direct current, DC",直流[ちょくりゅう],"Noun, No-adjective",,jlpt-n2
加速度,acceleration,加速度[かそくど],Noun,,jlpt-n2
同格,"the same rank, equality",同格[どうかく],"Noun, No-adjective, Na-adjective",apposition,jlpt-n2
部首,radical (of a kanji character),部首[ぶしゅ],Noun,,jlpt-n2
やっ付ける,"to beat, to attack (an enemy), to do away with, to finish off",やっ 付[つ]ける,"Ichidan verb, Transitive verb",,jlpt-n2 jlpt-n1
咥える,to hold in one's mouth,咥[くわ]える,"Ichidan verb, Transitive verb",,jlpt-n2
目安,"criterion, standard, yardstick, reference, aim",目安[めやす],Noun,"rough estimate, approximation",jlpt-n2
県庁,prefectural office,県庁[けんちょう],Noun,,jlpt-n2
バイバイ,"bye-bye, good-bye, see you, so long",バイバイ,,"saying goodbye, parting",jlpt-n2
発揮,"show (of power, ability, etc.), exhibition, demonstration, display, manifestation",発揮[はっき],"Noun, Suru verb",,jlpt-n2
余る,"to remain, to be left over, to be in excess, to be too many",余[あま]る,"Godan verb with ru ending, intransitive verb",,jlpt-n2
呼びかける,"to call out to, to hail, to address",呼[よ]びかける,"Ichidan verb, Transitive verb",to appeal,jlpt-n2
自衛,"self-defense, self-defence",自衛[じえい],"Noun, Suru verb, No-adjective",,jlpt-n2
問答,"questions and answers, dialogue",問答[もんどう],"Noun, Suru verb",,jlpt-n2
友好,friendship,友好[ゆうこう],Noun,,jlpt-n2
抽象,abstraction,抽象[ちゅうしょう],"Noun, Suru verb",,jlpt-n2
間接,"indirection, indirectness",間接[かんせつ],"Noun, No-adjective",,jlpt-n2
初旬,first 10 days of the month,初旬[しょじゅん],"Adverbial noun, Noun",,jlpt-n2
短編,"short (e.g. story, film)",短編[たんぺん],Noun,,jlpt-n2
歌謡,"song, ballad",歌謡[かよう],Noun,,jlpt-n2
三角,"triangle, triangular shape",三角[さんかく],Noun,,jlpt-n2
一斉,"simultaneous, all at once",一斉[いっせい],"Adverbial noun, Noun",,jlpt-n2
水産,"aquatic products, fisheries",水産[すいさん],Noun,,jlpt-n2
図形,"figure, shape, graphic",図形[ずけい],Noun,,jlpt-n2
集金,money collection,集金[しゅうきん],"Noun, Suru verb",,jlpt-n2
合理,rationality,合理[ごうり],Noun,,jlpt-n2
英和,English-Japanese (e.g. dictionary),英和[えいわ],Noun,,jlpt-n2
下降,"descent, fall, drop, decline, downturn, subsidence",下降[かこう],"Noun, Suru verb",,jlpt-n2
芸能,"public entertainment, performing arts",芸能[げいのう],Noun,"accomplishments, attainments",jlpt-n2
増減,"increase and decrease, fluctuation",増減[ぞうげん],"Noun, Suru verb",,jlpt-n2
応接,"reception (e.g. of visitors), dealing with",応接[おうせつ],"Noun, Suru verb",,jlpt-n2
原産,"place of origin, habitat",原産[げんさん],"Noun, No-adjective",,jlpt-n2
全般,"(the) whole, entirety, wholly, as a whole, generally, universally",全般[ぜんぱん],"Noun, Noun - used as a suffix",,jlpt-n2
現に,"actually, really",現[げん]に,Adverb,,jlpt-n2
個体,"individual, specimen",個体[こたい],"Noun, No-adjective",,jlpt-n2
地盤,"ground, crust (earth), bed (gravel, river, etc.)",地盤[じばん],Noun,"foundation (building, etc.), base; constituency, power base, support (electoral), footing, foothold",jlpt-n2
貯蔵,"storage, preservation",貯蔵[ちょぞう],"Noun, Suru verb",,jlpt-n2
盛る,"to serve (in a bowl, on a plate, etc.), to dish out, to dish up, to fill (a bowl) with",盛[も]る,"Godan verb with ru ending, Transitive verb","to pile up, to heap up, to fill up, to stack up; to administer (medicine, poison), to dose out, to prescribe; to put into (e.g. information in a report, meaning in a statement); to mark out (e.g. scale), to graduate (e.g. thermometer); to exaggerate, to apply heavy makeup",jlpt-n2
出来上がり,"completion, finish",出来上[できあ]がり,Noun,"workmanship, result, outcome",jlpt-n2
長短,(relative) length,長短[ちょうたん],Noun,"advantages and disadvantages, pluses and minuses, strong and weak points, merits and demerits",jlpt-n2
投書,"letter (e.g. of complaint), letter to the editor, letter from a reader",投書[とうしょ],"Noun, Suru verb","contribution (to a newspaper, magazine, etc.)",jlpt-n2
差し引き,"deduction, subtraction, balance",差[さ]し 引[ひ]き,"Noun, Suru verb","ebb and flow, rise and fall",jlpt-n2
丼,porcelain bowl,丼[どんぶり],Noun,"donburi, bowl of meat, fish, etc. served over rice",jlpt-n2
田植え,rice planting,田植[たう]え,Noun,,jlpt-n2
工員,factory worker,工員[こういん],Noun,,jlpt-n2
広さ,extent,広[ひろ]さ,Noun,,jlpt-n2
高層,"multistory, multistoried, high-rise, high, tall",高層[こうそう],No-adjective,,jlpt-n2
座敷,"tatami room, tatami mat room, formal Japanese room",座敷[ざしき],Noun,dinner party in a tatami room (esp. when a geisha or maiko attends),jlpt-n2
山林,"mountain forest, forest on a mountain, montane forest",山林[さんりん],Noun,mountains and forest,jlpt-n2
産地,producing area,産地[さんち],Noun,,jlpt-n2
目指す,"to aim at, to have an eye on",目指[めざ]す,"Godan verb with su ending, Transitive verb","to go toward, to head for",jlpt-n2
潰す,"to smash, to crush, to flatten",潰[つぶ]す,"Godan verb with su ending, Transitive verb","to shut down, to put out of business, to force (a company) to close up shop; to wreck, to break, to block, to thwart; to butcher, to slaughter, to kill (livestock, for food); to kill (time), to while away (the time); to waste (e.g. talents)",jlpt-n2
響く,"to resound, to be heard far away",響[ひび]く,"Godan verb with ku ending, intransitive verb","to reverberate, to shake, to vibrate; to come (home), to remain (with someone); to have an effect, to make an impression",jlpt-n2
慰める,"to comfort, to console, to amuse",慰[なぐさ]める,"Ichidan verb, Transitive verb",,jlpt-n2
緩い,loose,緩[ゆる]い,I-adjective,"lenient, lax; gentle (curve, slope, etc.); slow, weak; soft, not firm; difficult, hard",jlpt-n2
載る,"to be placed on, to be set on, to be piled on, to be loaded on",載[の]る,"Godan verb with ru ending, intransitive verb","to appear (in print), to be mentioned, to be recorded, to be reported, to be given",jlpt-n2
吊る,"to hang, to suspend, to sling, to wear (e.g. a sword), to put up (e.g. a shelf)",吊[つ]る,"Godan verb with ru ending, Transitive verb","to hang oneself; to hoist an opponent off of his feet by his loincloth; to turn upwards (as if being pulled), to be slanted (of eyes); to pucker (e.g. of a seam), to be pulled tight",jlpt-n2
渇く,"to be thirsty, to feel thirsty",渇[かわ]く,"Godan verb with ku ending, intransitive verb","to thirst for, to crave",jlpt-n2
凹む,"to be dented, to be indented, to yield, to give, to sink, to collapse, to cave in",凹[へこ]む,"Godan verb with mu ending, intransitive verb","to be beaten, to be overwhelmed, to yield, to give in, to give up; to be disheartened, to feel down, to feel depressed; to suffer a loss, to lose",jlpt-n2
自習,"self-study, teaching oneself",自習[じしゅう],"Noun, Suru verb, No-adjective",,jlpt-n2
写生,"sketching, drawing from nature, portrayal, description",写生[しゃせい],"Noun, Suru verb",,jlpt-n2
ぶら下げる,"to hang, to suspend, to dangle, to swing, to carry",ぶら 下[さ]げる,"Ichidan verb, Transitive verb",,jlpt-n2 jlpt-n1
溶く,"to dissolve (paint), to scramble (eggs), to melt (metal, etc.), to mix (water with flour, etc.)",溶[と]く,"Godan verb with ku ending, Transitive verb",,jlpt-n2
漢和,China and Japan,漢和[かんわ],Noun,Chinese and Japanese (languages); Chinese Character-Japanese dictionary,jlpt-n2
算盤,abacus,算盤[そろばん],Noun,,jlpt-n2
手拭い,(hand) towel,手拭[てぬぐ]い,Noun,,jlpt-n2
寝巻き,"sleep-wear, nightclothes, pyjamas, pajamas, nightgown, nightdress",寝巻[ねま]き,Noun,,jlpt-n2
割り算,division,割[わ]り 算[ざん],"Noun, Suru verb",,jlpt-n2 jlpt-n1
打ち消す,"to deny, to contradict",打[う]ち 消[け]す,"Godan verb with su ending, Transitive verb","to negate (esp. a sound), to drown out",jlpt-n2
応ずる,"to answer, to respond, to meet",応[おう]ずる,"Ichidan verb - zuru verb (alternative form of -jiru verbs), intransitive verb","to satisfy, to accept",jlpt-n2
割合に,comparatively,割合[わりあい]に,Adverb,,jlpt-n2 jlpt-n1
判子,seal (used in lieu of a signature),判子[はんこ],Noun,,jlpt-n2
蒔く,"to sow, to plant, to seed",蒔[ま]く,"Godan verb with ku ending, Transitive verb",to sprinkle (gold or silver powder on lacquerware),jlpt-n2
心当たり,"having in mind, happening to know of, idea",心当[こころあ]たり,"Noun, No-adjective",,jlpt-n2
円周,circumference,円周[えんしゅう],"Noun, No-adjective",,jlpt-n2
粗筋,"outline, summary, argument",粗筋[あらすじ],Noun,,jlpt-n2 jlpt-n1
透き通る,"to be transparent, to be see-through",透[す]き 通[とお]る,"Godan verb with ru ending, intransitive verb",to be clear (voice),jlpt-n2
縮める,"to shorten, to reduce, to condense, to shrink",縮[ちぢ]める,"Ichidan verb, Transitive verb","to crumple (fabric), to wrinkle; to make (one's body) smaller, to draw in (one's legs), to duck (one's head)",jlpt-n2
論ずる,"to discuss, to talk about, to deal with (a topic)",論[ろん]ずる,"Ichidan verb - zuru verb (alternative form of -jiru verbs), Transitive verb","to argue, to dispute; to take into consideration, to make an issue of",jlpt-n2
煙い,smoky,煙[けむ]い,I-adjective,,jlpt-n2
落とし物,"lost property, something dropped and left behind",落[お]とし 物[もの],Noun,,jlpt-n2
涼む,"to cool oneself, to cool off, to enjoy the cool air",涼[すず]む,"Godan verb with mu ending, intransitive verb",,jlpt-n2
単数,singular number,単数[たんすう],"Noun, No-adjective",,jlpt-n2
四つ角,four corners,四[よ]つ 角[かど],Noun,"crossroads, intersecting street, street corner",jlpt-n2
ご馳走さま,"thank you (for the meal), that was a delicious meal",ご 馳走[ちそう]さま,,thank you (for displaying lovey-dovey behaviour),jlpt-n2 jlpt-n1
御中,"and Company, Messrs, for the attention of ...",御中[おんちゅう],Noun - used as a suffix,,jlpt-n2
張り切る,"to be in high spirits, to be full of vigor (vigour), to be enthusiastic, to be eager, to stretch to breaking point",張[は]り 切[き]る,Godan verb with ru ending,,jlpt-n2
放れる,"to get free (from), to be freed, to be released",放[はな]れる,"Ichidan verb, intransitive verb",,jlpt-n2
句読点,punctuation mark,句読点[くとうてん],Noun,,jlpt-n2
領収,"receipt (of money), receiving",領収[りょうしゅう],"Noun, Suru verb",,jlpt-n2
薄める,"to dilute, to water down",薄[うす]める,"Ichidan verb, Transitive verb",,jlpt-n2
作製,manufacture,作製[さくせい],"Noun, Suru verb",,jlpt-n2
概論,"introduction, outline, general remarks",概論[がいろん],"Noun, Suru verb",,jlpt-n2
割りと,"relatively, comparatively",割[わ]りと,Adverb,,jlpt-n2
斬る,"to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off)",斬[き]る,"Godan verb with ru ending, Transitive verb",,jlpt-n2
正味,net weight,正味[しょうみ],Noun,"useful part, actual content; real, effective, full",jlpt-n2
習字,penmanship,習字[しゅうじ],Noun,,jlpt-n2
針路,"course, direction",針路[しんろ],Noun,,jlpt-n2
養分,"nourishment, nutrient",養分[ようぶん],Noun,,jlpt-n2
専制,"despotism, autocracy",専制[せんせい],"Noun, Suru verb, No-adjective",,jlpt-n2
夜行,"walking around at night, night train, night travel",夜行[やこう],"Noun, Suru verb",,jlpt-n2 jlpt-n1
速力,speed,速力[そくりょく],Noun,,jlpt-n2
何々,"such and such (when being vague, placeholder, etc.), this and that",何々[なになに],Pronoun,"What?, What is the matter?, What are the items?; Let's see... (e.g. when about to read a letter), well, well",jlpt-n2
激増,"sharp increase, sudden rise",激増[げきぞう],"Noun, Suru verb",,jlpt-n2
耕地,arable land,耕地[こうち],Noun,,jlpt-n2
明明後日,"in three days' time, two days after tomorrow",明明後日[しあさって],"Adverbial noun, Temporal noun",,jlpt-n2 jlpt-n1
斯うして,"thus, in this way",斯[こ]うして,Conjunction,,jlpt-n2
潜る,to dive (into or under water),潜[もぐ]る,"Godan verb with ru ending, intransitive verb","to get under, to get into, to get in, to creep into, to crawl under, to bury oneself, to burrow into, to dig oneself into, to snuggle under; to hide oneself (esp. from the government), to conceal oneself, to go underground",jlpt-n2
うんと,"a great deal, very much, a lot",うんと,Adverb,with a great amount of effort,jlpt-n2
お気の毒に,"my sympathies, that's too bad, my condolences",お 気[き]の 毒[どく]に,Expression,,jlpt-n2
襤褸,"rag, scrap, tattered clothes",襤褸[ぼろ],"Noun, Prefix","fault (esp. in a pretense, pretence), defect; run-down, shabby, junky",jlpt-n2 jlpt-n1
初めまして,"How do you do?, I am glad to meet you",初[はじ]めまして,Expression,,jlpt-n2 jlpt-n1
しゃぶる,"to suck, to lick",しゃぶる,"Godan verb with ru ending, Transitive verb",,jlpt-n2
しーん,"silently (as the grave), quietly (as in death)",しーん,"Adverb, Adverb taking the 'to' particle, Suru verb",,
お待たせしました,"thank you for waiting, sorry to have kept you waiting",お 待[ま]たせしました,Expression,,jlpt-n2
その為,"hence, for that reason",その 為[ため],Expression,,jlpt-n2 jlpt-n1
こちらこそ,it is I who should say so,こちらこそ,Expression,,jlpt-n2
はきはき,"briskly, smartly, promptly, clearly, lucidly",はきはき,"Adverb taking the 'to' particle, Adverb, Suru verb",,jlpt-n2
釜,"iron pot, kettle",釜[かま],Noun,,jlpt-n2
寒帯,frigid zone,寒帯[かんたい],Noun,,jlpt-n2
述語,predicate,述語[じゅつご],Noun,,jlpt-n2
蒸す,"to steam (food, towel, etc.)",蒸[む]す,"Godan verb with su ending, Transitive verb","to be hot and humid, to be sultry",jlpt-n2
形容動詞,"adjectival noun (Japanese), quasi-adjective, nominal adjective, na-, taru-, nari- and tari-adjective",形容動詞[けいようどうし],Noun,,jlpt-n2
火口,"crater, caldera",火口[かこう],Noun,burner (e.g. on a furnace),jlpt-n2
伯父さん,uncle,伯父[おじ]さん,Noun,"old man, mister; manybar goatfish (Parupeneus multifasciatus)",jlpt-n2
